Exist,DNExist,People,Potholes,Trash,Cars,Buses,Motorbikes,Trucks,NuPhotos,PotholeRatio,PeopleRatio,TrashRatio,CarRatio,BusRatio,TruckRatio,MotorbikeRatio,NuRoads,RoadRatio,artificial dams (including canals),artificial flooded mine pits,artificial sewage ponds,bare riverbed material,coastal sand & dunes,commercial,commercial annual crops non-pivot irrigated,commercial annual crops pivot irrigated,commercial annual crops rain-fed / dryland,contiguous & dense plantation forest,contiguous (indigenous) forest,contiguous low forest & thicket,cultivated commercial permanent orchards,cultivated commercial permanent pineapples,cultivated commercial permanent vines,cultivated commercial sugarcane non-pivot,cultivated commercial sugarcane pivot irrigated,cultivated emerging farmer sugarcane non-pivot,dense forest & woodland,dry pans,eroded lands,fallow land & old fields (bare),fallow land & old fields (bush),fallow land & old fields (grass),fallow land & old fields (low shrub),fallow land & old fields (trees),fallow land & old fields (wetlands),herbaceous wetlands (currently mapped),herbaceous wetlands (previously mapped),industrial,land-fills,low shrubland (fynbos),low shrubland (nama karoo),low shrubland (other),low shrubland (succulent karoo),mangrove wetlands,mine: tailings and resource dumps,"mines: extraction pits, quarries",mines: salt mines,mines: surface infrastructure,natural estuaries & lagoons,natural grassland,natural lakes,natural ocean & coastal,natural pans (flooded @ observation times),natural rivers,natural rock surfaces,open & sparse plantation forest,open woodland,other bare,residential formal (bare),residential formal (bush),residential formal (low veg / grass),residential formal (tree),residential informal (bare),residential informal (bush),residential informal (low veg / grass),residential informal (tree),roads & rails (major linear),sand dunes (terrestrial),smallholdings (bare),smallholdings (bush),smallholdings (low veg / grass),smallholdings (tree),sparsely wooded grassland,subsistence / small-scale annual crops,temporary unplanted (clear-felled) plantation forest,urban recreational fields (bare),urban recreational fields (bush),urban recreational fields (grass),urban recreational fields (tree),village dense (bare & low veg / grass combo),village scattered (bare & low veg/ grass combo),Barren Land,Built-up,Cultivated,Forested Land,Forested land,Grassland,Mines & Quarries,Shrubland,Waterbodies,Wetlands,Artificial Waterbodies,Commercial,Consolidated,Extraction Sites,Fallow Lands & Old Fields,Herbaceous Wetlands,Industrial,Karoo & Fynbos Shubland,Natural Grassland,Natural Waterbodies,Natural Wooded Land,Permanent Crops,Planted Forest,Residential,Shrubs,Smallholdings,Surface Infrastructure,Temporary Crops,Transport,Unconsolidated,Urban Vegetation,Village,Waste & Resource Dumps,Woody Wetlands,17 Community reported serious crime,All theft not mentioned elsewhere,Arson,Assault with the intent to inflict grievous bodily harm,Attempted murder,Attempted sexual offences,Bank robbery,Burglary at non-residential premises,Burglary at residential premises,Carjacking,Commercial crime,Common assault,Common robbery,Contact crime (Crimes against the person),Contact sexual offences,Contact-related crime,Crime detected as a result of police action,Driving under the influence of alcohol or drugs,Drug-related crime,Illegal possession of firearms and ammunition,Kidnapping,Malicious damage to property,Murder,Other serious crime,Property-related crime,Rape,Robbery at non-residential premises,Robbery at residential premises,Robbery of cash in transit,Robbery with aggravating circumstances,Sexual assault,Sexual offences,Sexual offences detected as a result of police action,Shoplifting,Stock-theft,TRIO crime,Theft of motor vehicle and motorcycle,Theft out of or from motor vehicle,Truck hijacking,Eligible Voters,Fruitless and Wasteful Expenditure,Irregular Expenditure,Unauthorised Expenditure,total waste,Fruitless and Wasteful Expenditure Ratio,Irregular Expenditure Ratio,Unauthorised Expenditure Ratio,total waste Ratio,Province,ANC,DA,MK,EFF,Remaining_Parties,Non Vote (Registered),Non Vote Percentage (Registered),Vote Percentage (Registered),ANC%,DA%,EFF%,MK%,Remaining%,PotholeLag,PeopleLag,TrashLag,CarLag,BusLag,TruckLag,MotorbikeLag,RoadLag,PotholeLagDifference,PeopleLagDifference,TrashLagDifference,CarLagDifference,BusLagDifference,TrucklagDifference,MotorbikeLagDifference,RoadLagDifffference,PeopleCarRatio
2070,1010,50,130,56,407,11,40,29,1177,0.11045029736618521,0.04248088360237893,0.0475785896346644,0.34579439252336447,0.009345794392523364,0.02463891248937978,0.033984706881903144,3080,0.672077922077922,0.08634562761858354,0.003919050715389703,0.0019630562309371196,0.03727542991770528,0.28893803863786394,0.12761167930838746,0.09819448052844805,0.3223510136893035,6.693014638450162,0.3528910657766188,0.47947657076554806,4.821448647175435,0.17461830562659414,0.0,0.5279233563722484,0.0,0.0,0.0,12.00208313876418,0.009812978269274427,0.0,0.023538473058217848,0.0,0.03924949300482925,2.5778415681784157,0.6325814004779045,0.08056050226168004,0.21576041098926885,1.9129899369156105,0.11779332558912838,0.0,9.067809150053654,0.0,0.0,0.0,0.0,0.0,0.06079250299471398,0.0,0.0,0.8184933430496708,3.894647568411115,0.0,0.0019704972830976238,0.03537799111136923,0.03735796665296223,0.35692174731858745,0.0,0.023545165523144628,0.5358214096116072,0.1434111689165466,0.0019674218277596378,0.8834827244331019,0.296503641883301,0.013747126395425406,0.0,0.035344557332360006,0.005889421872852382,0.10800375623049385,0.0,0.0,0.0,0.013733684578254768,0.0412091734409977,0.0,0.0,0.39610676418858837,0.001962423786012924,0.0,0.08632609234709637,0.09027599231068063,0.02356043981239646,0.19247836277691285,1.2287696037550382,2.1833009928417084,11.169873231647804,0.47947657076554806,17.59607478142797,3.894647568411115,0.06079250299471398,9.067809150053654,0.9854275326620102,2.1287503479048793,0.09222773456491036,0.12761167930838746,0.36673472558786185,0.06079250299471398,3.3537714369810474,2.1287503479048793,0.11779332558912838,9.067809150053654,3.894647568411115,0.8931997980970999,17.32655352222831,0.7025416619988426,0.7489978299652071,1.3803460626613469,0.0,0.054942858019252465,0.0,7.113560132667914,0.10800375623049385,0.8620348781671764,0.17856450844378993,0.21603880258930933,0.0,0.0,0.5296693103288345,0.10638653123695561,0.0013079170724919994,0.040118732897360974,0.00648392931682204,0.00045452437270998564,0.0,0.023356987152729464,0.13311998515838783,0.00018552015212652476,0.0312879736561384,0.05195491860303325,0.00719818190250916,0.1357265432957655,0.0004174203422846807,0.03799452715551227,0.15454756272900144,0.019284819813552248,0.13235007652706277,0.002699318213440935,0.0012337090116413896,0.036686610083020266,0.0032651546774268357,0.15546588748202775,0.20048235239552897,0.006307685172301842,0.0018180974908399425,0.003979407263113956,9.276007606326238e-06,0.01710495802606558,0.002421037985251148,0.009600667872547656,0.00021334817494550346,0.017791382588933723,0.00046380038031631186,0.005983024906080423,0.0044246556282176155,0.03911692407587774,3.710403042530495e-05,107805.0,0,2332519,26061573,28394092,0.0,21.63646398590047,241.7473493808265,263.38381336672694,Western Cape,7649,27812,287,1194,6841,21433,32.59424852107,67.40575147893,17.470251010666242,63.52237169677729,2.7270858552406185,0.6555055615193112,15.624785875796544,0.16431697331150136,0.06614951467892645,0.06705589058530234,0.534225975402446,0.014936598896927214,0.033032196848886315,0.0329242131567713,0.5499438182594347,-0.05386667594531615,-0.02366863107654752,-0.01947730095063794,-0.18843158287908152,-0.00559080450440385,-0.008393284359506537,0.001060493725131846,0.12213410381848733,0.12285012285012285
664,483,43,77,43,258,10,17,21,731,0.10533515731874145,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.013679890560875513,0.028727770177838577,0.023255813953488372,1147,0.5789014821272885,0.052156365306489934,0.0,0.0,0.010415330305372452,0.03796855349839005,0.02845384306153395,0.022743485303761992,0.11464637787865666,12.776279926862248,0.1942294826459049,0.011398060634717374,1.2484520392825182,0.035989269137586474,0.0,0.06831701990540094,0.0,0.0,0.0,4.641284910518755,0.10147765854155438,0.022713924636732045,0.02365866333092158,0.019941457690051897,0.028429960928421472,1.7627821375687573,0.535592341433039,0.04458318274588116,0.329321266527595,1.010612975727614,0.16499575399563726,0.0,10.44243279860077,0.0,0.051290686771033545,0.0,0.0,0.0,0.04550112365055387,0.0,0.0,0.3696097136388222,1.181744228069476,0.0,0.0,0.5908225868399586,0.007590469521272404,0.026519453484003357,0.0,0.5982181640411107,0.2850536294413671,0.07023218731043744,0.0,0.16890518439185553,0.02373133969018424,0.002843871512498198,0.0,0.0009479571708342041,0.0,0.08996301371475482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11081601018479974,0.0,0.0,0.011378084036823902,0.004740870039791361,0.017038451170959576,0.10798640306060611,0.48414854990741935,0.6912169591559166,15.432963822784728,0.011398060634717374,6.793000606673089,1.181744228069476,0.04550112365055387,10.493723485371804,1.0201791353065432,1.339934242255209,0.052156365306489934,0.02845384306153395,0.12799711202555775,0.04550112365055387,2.4149877436970724,1.339934242255209,0.16499575399563726,10.44243279860077,1.181744228069476,0.9680227700000532,6.499353174477101,0.10430628904298742,0.30504549283070465,0.26666054007580964,0.051290686771033545,0.0,0.0,12.913669790044667,0.08996301371475482,0.35615143788186165,0.01611895407661526,0.1250248542315657,0.0,0.0,0.6431501989696764,0.13094981028472716,0.0020359687818120122,0.09072400283801708,0.006755714594194404,0.0009254403553690965,0.0,0.02134682419718049,0.12675448067372058,6.169602369127309e-05,0.022580744671005952,0.10651818490298301,0.008699139340469507,0.24564271832680384,0.0007095042724496407,0.04136718388499861,0.1916895456087855,0.020760711972113398,0.16805996853502791,0.0027146250424160165,0.0013573125212080082,0.0393312151031866,0.0032390412437918376,0.16944812906808157,0.18669216768979238,0.009131011506308418,0.002344448900268378,0.0021593608291945584,0.0,0.013264645093623717,0.005676034179597125,0.01644199031372428,0.00015424005922818276,0.01591757411234846,0.009747971743221149,0.004565505753154209,0.0018200326988925563,0.027022858376777616,0.0,32417.0,438263,2945706,8554299,11938268,13.519542215504211,90.86917358176265,263.8831168831169,368.27183268038374,Western Cape,2525,7306,44,164,3067,8889,40.1273022751896,59.8726977248104,19.26598504501755,55.74546009461315,1.2513352662902488,0.33572409583396917,23.40149549824508,0.15624346521542784,0.09903529940913118,0.06750338152207311,0.37244977469276536,0.015787937470180462,0.02199558461240704,0.031069275368340792,0.47292061964303894,-0.05090830789668639,-0.040211769997366476,-0.008679852110308403,-0.019508598222177098,-0.0021080469093049496,0.006732185565431537,-0.00781346141485242,0.1059808624842496,0.16666666666666666
874,1099,82,147,78,300,14,22,18,777,0.1891891891891892,0.10553410553410554,0.10038610038610038,0.3861003861003861,0.018018018018018018,0.023166023166023165,0.028314028314028315,1973,0.44298023314749113,1.8415100075970388,0.0020251770462072246,0.0010122439427293446,0.029355619366734524,0.0,0.05265175738881198,0.5668977207077888,0.8039755208136262,5.971857514106149,0.7468916808490417,0.06271337673546797,2.841751784125698,4.434359123798021,0.0,0.46701583543227393,0.0,0.0,0.0,3.9537935269263254,0.006073417007876034,0.00607888132202114,0.03342193698013841,0.0,0.044565238338514786,1.0794203510188265,0.1812528320771801,0.043524729159412676,0.2894313401545884,0.8722207135196852,0.17312137561001847,0.0,12.572531509726767,0.0,0.0,0.0,0.0,0.006070690102145976,0.0131715105379881,0.0,0.0,0.0,3.322750342100373,0.0,0.0,0.015180318983048596,0.004045989776831841,0.3166991392243277,0.004045752995098995,0.0010115347894393961,0.3239875115068946,0.09617179882215354,0.0,0.25706230926940404,0.03641586443485965,0.009104782658260252,0.0,0.03745634831297428,0.0,0.12659459120492803,0.0,0.0,0.0,0.016191225124682563,0.030352978714989154,0.0,0.014158282819942197,1.0458130556388858,0.0020245579213170155,0.0,0.02530206074121486,0.011136401827690965,0.08203511383906019,0.28752075434466506,0.682194568427854,1.24314192021503,13.640449085251873,0.06271337673546797,8.59330733532449,3.322750342100373,0.019242200640134075,12.572531509726767,1.8637737373458558,1.1616520536742736,1.8445474285859753,0.05265175738881198,0.3227725562322037,0.0131715105379881,1.3821850875740724,1.1616520536742736,0.17312137561001847,12.572531509726767,3.322750342100373,0.019226308759880437,6.859270222576931,4.901374959230296,1.7967504894830264,0.43621110349765174,0.0,0.04654420383967171,0.0,7.356889038447506,0.12659459120492803,0.3594220121956503,0.03846302049022284,0.36955586818372527,0.006070690102145976,0.0,0.5207017158343863,0.11134611510923108,0.001318463989452288,0.0526286875789705,0.0035708399714332803,0.001181123990551008,0.0,0.03233899174128806,0.08440000732479994,0.000347927997216576,0.016599827867201378,0.07282682341738542,0.008936255928509952,0.17593253859253968,0.000402863996777088,0.04841692761266458,0.17847790657217674,0.021791279825669762,0.1548920507608636,0.001748795986009632,0.0009064439927484481,0.047098463623212294,0.007013495943892032,0.13914373088685014,0.15720851874233185,0.008972879928216961,0.00306725997546192,0.002169971982640224,2.7467999780256003e-05,0.017927447856580417,0.00247211998022304,0.013028987895768097,4.577999963376e-05,0.011197787910417697,0.00489845996081232,0.00558515995531872,0.0028108919775128643,0.032760167737918656,9.155999926752e-05,109218.0,18386,196878284,104357068,301253738,0.1683422146532623,1802.6175538830596,955.4933069640535,2758.2792030617666,Western Cape,8585,13778,242,1375,7552,30358,48.65687908706244,51.34312091293756,27.226309780540404,43.69529366992262,4.36064949892173,0.7674743118102245,23.950272738805022,0.1380706760371667,0.04513177403501758,0.04945338700149036,0.5207906442101055,0.012045857688428996,0.03352315995667186,0.03481443934606291,0.6263097145695783,0.05111851315202251,0.06040233149908796,0.05093271338461002,-0.13469025810971935,0.005972160329589022,-0.010357136790648692,-0.006500411032034595,-0.18332948142208716,0.2733333333333333
1946,1151,42,142,50,622,23,22,41,1137,0.1248900615655233,0.036939313984168866,0.04397537379067722,0.5470536499560247,0.020228671943711522,0.03605980650835532,0.019349164467897976,3097,0.6283500161446561,0.061126508145559054,0.0,0.0016535069473976511,0.02478647710105593,0.009935148961630837,0.15220452478675325,1.0998056563093588,1.0556140434601704,13.157210082545392,1.745437112293441,0.6484982421188401,3.3344448507016744,0.2410756727228309,0.0,0.008255036879391208,0.0,0.0,0.0,10.278339263840229,0.008267240139345695,0.003306594849572295,0.028128627510881393,0.02148220355515973,0.22155634410367725,2.2285047093305943,0.622514512182867,0.013203181763049174,0.07434445465433341,0.8639617470771169,0.305962799481101,0.0,16.86537745104528,0.0,0.03472509817403183,0.037923204129801553,0.0,0.0,0.07605568947005013,0.0,0.0,0.0843047391006264,3.6366545884820436,0.0,0.0,0.0033135730792150115,0.008260607346352401,0.2375799311316819,0.013197128025487,0.861316512657694,0.14211240079576268,0.18524673177082293,0.0,0.764167110773637,0.12235384289354573,0.0016546323555874938,0.0,0.041355558416102105,0.0033092295000096694,0.08429769283285128,0.0,0.0,0.0016520346924345022,0.09589088496386121,0.006611188924775775,0.02477073210703276,0.0,0.3563444744025381,0.0016546675761236092,0.0,0.1471857462128286,0.02482253343185087,0.016531088199292224,0.20991329559942257,0.4259877929790493,2.1648135624109996,18.69735007036337,0.6484982421188401,16.589079341921064,3.661425320589076,0.07605568947005013,16.938025753349113,0.1586589346191505,0.9383062017314503,0.0627800150929567,0.15220452478675325,0.2458471712710276,0.07605568947005013,3.135389578446229,0.9383062017314503,0.305962799481101,16.903300655175084,3.661425320589076,0.0958789195261938,15.122598869318436,0.24933070960222212,2.114978714721466,1.1180871057097048,0.03472509817403183,0.10415410858107149,0.0,15.31262978231492,0.08429769283285128,0.18014062170802173,0.17366294722080308,0.2264443837987148,0.0,0.0,0.49575489752600993,0.10103865826925085,0.001417933818156512,0.04344270851456209,0.003470893211315634,0.0005741327116461951,0.0,0.018389644733637217,0.07689898743867218,0.00022617349246668292,0.026758063954904484,0.07848220188593896,0.008150944709280072,0.16929085911131214,0.00033926023870002435,0.03871916211420021,0.1396534326176972,0.035952886321723096,0.10249138800932531,0.0011308674623334144,0.0007394133407564634,0.0373012282960437,0.004045025922961829,0.15509412296878805,0.13265075333170953,0.005924005706531194,0.002348724729461707,0.002305229827064268,8.698980479487804e-06,0.022678242110024706,0.0021834441003514386,0.009020842757228852,7.829082431539024e-05,0.02729740074463273,0.0013396429938411219,0.004880128048992658,0.003157729914054073,0.03286474825150492,8.698980479487804e-06,114956.0,0,2736925,2154825,4891750,0.0,23.808457148822157,18.744780611712308,42.553237760534465,Western Cape,7148,30634,142,1401,8133,25796,35.0217901896629,64.9782098103371,15.061738800623708,64.54970710944414,2.952083947911838,0.2992119347633697,17.13725820725694,0.2255716542988223,0.2641033823154936,0.039151902057118444,0.36311711073106495,0.008620842523261481,0.016714180034897493,0.029967960834342274,0.41411564780668725,-0.100681592733299,-0.22716406833132471,0.004823471733558779,0.18393653922495973,0.011607829420450041,0.01934562647345783,-0.010618796366444298,0.21423436833796888,0.06752411575562701
915,925,93,101,29,293,5,23,19,824,0.12257281553398058,0.11286407766990292,0.03519417475728155,0.35558252427184467,0.006067961165048544,0.023058252427184466,0.027912621359223302,1840,0.49728260869565216,0.06329774598740052,0.0,0.0,0.03850467563793551,0.024261805678300982,0.014415413212610063,0.8534363218568506,0.3685350798981545,13.894176321347265,0.6052633343940579,0.10179616204576045,1.6406885538773825,0.1364153643758114,0.0,0.008050109950115117,0.0,0.0,0.0,4.351988801561347,0.026517589259768617,0.0683855278370428,0.028226699096429796,0.01093686169757847,0.07828256938287935,2.2221141448250967,0.23457934939370187,0.01668930855567439,0.11286034628240328,0.9085580334826099,0.012681076074709812,0.0,13.365522973872398,0.0,0.007495531973153699,1.827933359722305,0.0,0.0,0.033406064093178825,0.0,0.0,0.03638482701328589,3.4009328048682534,0.0,0.0,0.007484809452177413,0.006905562100541146,0.27082943058365844,0.0011521513751263507,0.3155936766411787,1.0181249005835578,0.07145302949766462,0.004043355397475535,0.1817146380908405,0.015587489486145169,0.0,0.0,0.0017282722918861816,0.0,0.09677975875666502,0.0,0.0,0.0,0.0,0.0,0.0028754891724753085,0.0,0.20763960761072042,0.0005758415698350609,0.0,0.03460960229594782,0.007493759582917627,0.02593510541641733,0.16481295024528428,1.446623929580264,0.631830291918399,17.851442130379557,0.10179616204576045,7.1223261254598125,3.4038082940407284,0.033406064093178825,15.200951865567857,0.11407294455340497,1.0214183797650132,0.06329774598740052,0.014415413212610063,0.29734701984342704,0.033406064093178825,2.5908289329513607,1.0214183797650132,0.012681076074709812,15.193456333594703,3.4038082940407284,0.050775198566004445,6.410067194125668,0.1444654743259265,0.8140550933799047,0.274526784764012,0.007495531973153699,0.0,0.0,15.11614772310227,0.09677975875666502,1.1492769097368372,0.042679203448700506,0.1907480556617016,0.0,0.0,0.3918364459535937,0.08573853989813243,0.0009373231465761177,0.04803338992642898,0.0022460384833050367,0.0007074136955291454,0.0,0.01747311827956989,0.055408177702320316,5.305602716468591e-05,0.018233588002263722,0.07986700622524052,0.004969581211092247,0.14929966044142615,0.0004951895868704018,0.029357668364459535,0.19188596491228072,0.01803904923599321,0.17241440294284097,0.0013794567062818336,0.00042444821731748726,0.02842034521788342,0.0016801075268817205,0.11178904923599321,0.10139006791171477,0.005305602716468591,0.0007604697226938314,0.0006189869835880023,0.0,0.004191426146010186,0.0018039049235993208,0.00831211092246746,5.305602716468591e-05,0.007816921335597056,0.008241369552914544,0.0014325127334465196,0.0016801075268817205,0.018587294850028295,0.0,56544.0,0,5412400,5853667,11266067,0.0,95.72014714204867,103.52410512167515,199.24425226372384,Western Cape,4554,12451,21,129,5091,13087,36.878293459576746,63.12170654042325,20.471095927357727,55.969612514609366,0.5798795289040726,0.09439899307740718,22.885013036051426,0.19709275598457657,0.22417223652052146,0.04635378962555744,0.4133135426143342,0.015661809566822758,0.021458919941769544,0.023509508549086386,0.3836956508255862,-0.07451994045059598,-0.11130815885061854,-0.011159614868275887,-0.057731018342489504,-0.009593848401774213,0.001599332485414922,0.004403112810136917,0.11358695787006595,0.3174061433447099
1109,887,45,103,41,396,14,15,30,872,0.11811926605504587,0.051605504587155966,0.047018348623853214,0.4541284403669725,0.016055045871559634,0.034403669724770644,0.017201834862385322,1996,0.5556112224448898,0.04478558979133327,0.0,0.0,0.011950708085504885,0.002989401931989943,0.1882437008287779,1.8356134320223754,1.298343160133323,2.3555697160547484,16.29867512199009,6.855166787346426,12.255064008318383,0.08062253172114933,0.0,0.0,0.0,0.0,0.0,10.615209947255487,0.0029879452641938093,0.0,0.0,0.00896295451588844,0.005966119658917347,0.10750021943291366,1.1012740573230664,0.0029871864435684573,0.09855929973814022,0.46602260056180134,0.06274775342816137,0.0,4.128708559681144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1649410208613216,0.6325617377855887,0.0,0.0,0.20616525012867926,0.0029845369293570335,0.029885280732066193,0.31346517808112045,0.173135932324443,0.017912713299906687,0.04781491678411786,0.01195159130950699,1.0876702754818595,0.8576483749142612,0.002987755483238618,0.002987755483238618,0.1015897024672082,0.05677209930637257,0.014933851194145671,0.0,0.0,0.0,0.02688202615496136,0.11351406190745646,0.0,0.0,2.818071331541097,0.0,0.002989592151515964,0.038842726344559035,0.2002294076655991,0.011938156035949651,0.12543865931710818,0.06572604931366152,2.955182406258038,6.79683937730595,6.855166787346426,42.47362151951062,0.6325617377855887,0.0,4.128708559681144,1.418876397710691,0.5645819002999416,0.04478558979133327,0.1882437008287779,0.032873225996260004,0.0,1.2266905373743544,0.5645819002999416,0.06274775342816137,4.128708559681144,0.6325617377855887,1.374090807919358,29.89857667524474,0.08062253172114933,19.43021163161231,2.1694224712298036,0.0,0.14039608806241782,0.0,5.489526308210447,0.014933851194145671,0.03285282331740152,0.2420617261616741,0.13737681535305782,0.0,0.0,0.6087563000881684,0.11848771565053756,0.0024739771815083366,0.06636312194865182,0.003158268742351068,0.0011053940598228739,0.0,0.027082154465660407,0.09598505086128621,0.00025002960876945957,0.025424063375926096,0.07541682567672488,0.016146648945269834,0.20545854114303008,0.0009869589819847086,0.0452685186403653,0.135305496703557,0.029095550788909214,0.10503875458935927,0.001052756247450356,0.0007764077324946375,0.04279454145885697,0.0025397744469739837,0.17362582411074995,0.18440341619402298,0.013225250358595097,0.002816122961929702,0.003250384914002974,1.315945309312945e-05,0.022844810569672726,0.003671487412983116,0.018989090813385796,0.00011843507783816505,0.029714045084286298,0.00043426195207327186,0.006316537484702136,0.003158268742351068,0.05774368017265202,0.0,75991.0,2889680,71659020,58912849,133461549,38.02660841415431,942.993512389625,775.2608729981182,1756.2809938018977,Western Cape,7899,14112,178,1301,5133,16732,36.659217387493975,63.34078261250603,27.596687978199352,49.30300807043287,4.545295741187157,0.6218775110924781,17.933130699088146,0.2178719273782331,0.08791965029285297,0.05174375314531151,0.47780880762742756,0.011061049766809265,0.02567920671896895,0.03660315282935574,0.5381653105713622,-0.09975266132318723,-0.036314145705697,-0.004725404521458296,-0.023680367260455082,0.004993996104750369,0.008724463005801694,-0.019401317966970415,0.01744591187352762,0.11363636363636363
2049,1214,39,227,48,988,15,54,54,1144,0.19842657342657344,0.03409090909090909,0.04195804195804196,0.8636363636363636,0.013111888111888112,0.0472027972027972,0.0472027972027972,3263,0.6279497395035244,1.3944330718755107,0.03166792888209295,0.0,0.03170550113074706,0.0,0.6576484606016284,0.7449985992418077,0.19404569211157596,7.362852213544253,2.8994885083215873,0.007929953294454574,3.2727139922400217,2.459557806841808,0.0,13.283008877419867,0.0,0.0,0.0,6.252145496614307,0.003960459625519423,0.0,0.007923090185671625,0.031678053049825725,0.18620071412661654,1.6993513964768765,0.6655085125948805,0.1108840615222445,0.5150133358286487,1.0301153954779612,0.9389218082031362,0.011887226313446325,7.791904302614114,0.0,0.0,0.0,0.0,0.0,0.027715962659077734,0.0,0.011877959579968652,0.0,5.1509031544193755,0.0,0.0,0.03960864417365788,0.003959292077266409,0.49927331766481603,0.011876959993870017,0.15452092150335694,0.443862872336679,0.35252825755693196,0.015844267003847536,1.5449334268064074,0.4318681073214,0.031686684414139694,0.0,0.03169145157937942,0.011880880817607811,0.05547578484737409,0.0,0.01187564957882892,0.0,0.10700213997851955,0.1387266285169822,0.0,0.0,1.3269360226673674,0.003963719745655391,0.0039638872358356385,0.11886997947622593,0.24173098774536317,0.07918621491815715,0.5545559618383957,0.9788021507577614,5.332354298185816,26.746009017115426,0.007929953294454574,13.91768190134051,5.1509031544193755,0.051481148552492716,7.791904302614114,1.4696689370085279,1.54512873130661,1.4261010007576036,0.6576484606016284,0.5032337772903355,0.027715962659077734,2.7015458279561155,1.54512873130661,0.9389218082031362,7.791904302614114,5.1509031544193755,0.04356793625092429,9.68731036365214,15.742566684261675,4.238301490982825,2.4204330754997136,0.0,0.25760441807433065,0.011877959579968652,8.301896504897636,0.05547578484737409,0.47556837346742603,0.3685285742030801,0.6337421767565529,0.011887226313446325,0.0,0.7992948391127324,0.19325142360637373,0.0018095778369800156,0.05978787726466512,0.006548948362403866,0.0009406932406523098,0.0,0.03653623823235841,0.08715415161677163,0.0013787259710323929,0.040643692687725747,0.06691847564609828,0.021664667992732964,0.21914562074982585,0.0004954796458397662,0.05963707911158345,0.14639628318456976,0.011819702855829785,0.13166833023359353,0.002778994535362167,0.0013715451065999325,0.057827501274603434,0.004832721763045836,0.2523068526989279,0.2682052865523952,0.011130339870313588,0.004337242117206069,0.004961977322830122,5.7446915459683034e-05,0.043444229816385294,0.0033821871476888386,0.015948699904494504,0.00012925555978428684,0.018411736404828412,0.0014433537509245364,0.010677945411068585,0.01250906584134598,0.1305624771109946,0.0002585111195685737,139259.0,0,38427609,0,38427609,0.0,275.94345069259435,0.0,275.94345069259435,Western Cape,10447,37008,404,3084,9721,39621,39.289007883385395,60.710992116614605,17.22108664117104,61.0048793353554,5.08373994461295,0.6659633390478702,16.02433073981274,0.24806325413755617,0.08653248978334775,0.06997988311408022,0.7000635235418788,0.019514350397501098,0.03911821905888933,0.04090757581018712,0.6635310115255235,-0.049636680710982733,-0.052441580692438663,-0.028021841156038264,0.1635728400944848,-0.006402462285612986,0.008084578143907874,0.00629522139261008,-0.03558127202199912,0.039473684210526314
