Murder,Attempted murder,Robbery with aggravating circumstances,Common robbery,Rape,Sexual assault,Kidnapping,Assault with the intent to inflict grievous bodily harm,Common assault,Burglary at non-residential premises,Burglary at residential premises,Stock-theft,Shoplifting,Theft of motor vehicle and motorcycle,Theft out of or from motor vehicle,All theft not mentioned elsewhere,Arson,Malicious damage to property,Commercial crime,Drug-related crime,Driving under the influence of alcohol or drugs,Illegal possession of firearms and ammunition,Carjacking,Truck hijacking,Robbery of cash in transit,Bank robbery,Robbery at residential premises,Robbery at non-residential premises,Attempted sexual offences,Contact sexual offences,Sexual offences detected as a result of police action,Sexual offences,TRIO crime,Contact crime (Crimes against the person),Contact-related crime,Property-related crime,Other serious crime,Crime detected as a result of police action,17 Community reported serious crime
0.00626706231454,0.005673590504451,0.0210563798219584,0.0086884272997032,0.0130326409495548,0.0020890207715133,0.0009970326409495,0.0635014836795252,0.0415786350148367,0.0306706231454005,0.0905519287833827,0.005673590504451,0.0133412462908011,0.0041305637982195,0.028106824925816,0.0902314540059347,0.0014124629080118,0.0331038575667655,0.0274896142433234,0.111240356083086,0.0158456973293768,0.0034540059347181,0.0002492581602373,0.0001661721068249,2.3738872403560832e-05,0.0,0.0031216617210682,0.0033827893175074,0.0009495548961424,0.0006646884272997,5.934718100890208e-05,0.0167359050445103,0.006753709198813,0.1635014836795252,0.0345163204747774,0.15913353115727,0.1310623145400593,0.1305994065281899,0.488213649851632
0.0081844120738849,0.0024403063523051,0.0115632977924613,0.0054062171497221,0.0176452920858987,0.0015017269860339,0.0005256044451118,0.1023051509235621,0.056727736897432,0.0353656705210992,0.0998648445712569,0.0172698603393903,0.0055188466736747,0.0020273314311458,0.0218876708214446,0.1259198077789458,0.0015392701606847,0.0447514641838113,0.0099864844571256,0.1711217900585673,0.0247409520949091,0.0022901336537017,3.7543174650848474e-05,3.7543174650848474e-05,0.0,0.0,0.0026280222255593,0.0030034539720678,0.0009385793662712,0.0004505180958101,3.7543174650848474e-05,0.0205361165340141,0.0056690193722781,0.2071632377233818,0.0462907343444961,0.176415377684337,0.1414251389097462,0.1981904189818291,0.5712944886619613
0.0090586798387358,0.0085052799965412,0.0545228547649671,0.0110290859174872,0.0110117921724186,0.0018882607896756,0.0016623612447173,0.0376333509873647,0.036129876025465,0.017735816426896,0.0494622726142738,0.0009868243279758,0.0157967552610815,0.010599984867973,0.0418595099384991,0.0717928209340784,0.0012570390946724,0.0367167824987299,0.0220841124525773,0.0509571007036392,0.0173218474043169,0.005491844918341,0.0077248997503215,0.0008246954679579,4.971951707216896e-05,2.1617181335725634e-06,0.0084955522649401,0.005765302262238,0.0004269393313805,0.0003858666868427,0.0004615268215177,0.0137128589803175,0.0219879159956333,0.1705919865108788,0.0379738215934024,0.1206444081756179,0.1096736886477372,0.074232319847815,0.4388839049276364
0.0050428019841433,0.0039298129903678,0.0125863940530662,0.0102779724363466,0.0101680475974552,0.0034351512153565,0.0012229138326669,0.094604064470918,0.1045934842051747,0.0260796680269865,0.108894293526801,0.0047954710966376,0.0223834453192629,0.0019099440757382,0.0441073416051774,0.149566483916622,0.0023496434313038,0.0577929840471577,0.0180139329733294,0.1328304271954051,0.0180276735781909,0.0012641356472511,6.870302430713e-05,2.7481209722852e-05,1.3740604861426e-05,0.0,0.0015939101639254,0.0033527075861879,0.0009755829451612,0.0004946617750113,0.0001511466534756,0.0150734435329843,0.0050153207744204,0.246107973673001,0.0601426274784616,0.1857867183313409,0.1899638622092144,0.1522733830743229,0.6820011816920181
0.0028075795847598,0.0029660010033356,0.0097781220020946,0.0067945186189172,0.0084227387542795,0.0033444521699333,0.0005104690154108,0.0458453982978498,0.0770808213270434,0.0171447179658689,0.061036252101284,0.0045678175689353,0.0110190897809383,0.0030188081428609,0.0237456104065269,0.0949296344865825,0.0011617570695558,0.040379859356985,0.0172591334348403,0.1426408850476584,0.0103678017267934,0.0018834546430677,0.0002024273681801,7.040951936701842e-05,3.520475968350921e-05,0.0,0.0014169915772612,0.0021298879608523,0.0010473416005843,0.0004224571162021,0.0002376321278636,0.0132369896409994,0.0037493069062937,0.1585094304750002,0.0415416164265408,0.1095132061854762,0.1232078577023613,0.1551297735453833,0.4327721107893787
0.0033862824775273,0.0036457508751561,0.0205067989515717,0.0113110630288317,0.0125864161697187,0.0036721374918641,0.0010686579766742,0.0476850141608176,0.0729326085809277,0.0252168100339507,0.0667449469629004,0.0017415167027283,0.0186509402431086,0.0027661969848892,0.0365586574489419,0.0862666455573733,0.0015831970024803,0.0375833377311027,0.0212588175277499,0.1042403293049765,0.0254059141203581,0.0012313754463735,0.000277059475434,3.5182155610674265e-05,1.7591077805337133e-05,0.0,0.0020141784087111,0.0021593048006051,0.0010950445933822,0.0008179851179481,0.0001275353140886,0.0181715833729132,0.0044505426847502,0.1776391014477457,0.0391665347335831,0.1330281281334107,0.1261764033282319,0.1310051541857969,0.4760101676429715
0.0031596242153599,0.0016851329148586,0.0042128322871466,0.0055609386190335,0.0117959304040106,0.0053502970046762,0.0002948982601002,0.0631503559843282,0.1158950162194043,0.0319332687365715,0.072797741921894,0.0084256645742932,0.0050975270674474,0.0010532080717866,0.0197581834267177,0.0892699161646374,0.001179593040401,0.0409066015081939,0.0077094830854783,0.1851539790200952,0.0211484180814761,0.0023170577579306,4.212832287146649e-05,0.0,0.0,0.0,0.0008004381345578,0.0011374647175295,0.0010110797489151,0.0004212832287146,8.425664574293298e-05,0.0185785903863167,0.0019800311749589,0.2122424906264481,0.042086194548595,0.1339680667312634,0.1020769263175633,0.2087037115052449,0.4903736782238699
0.0018749214755825,0.0049579109122362,0.0144581573581003,0.0167679832996685,0.0076736476887243,0.0034889002715736,0.0009181316504141,0.0714016487711532,0.0841298528089996,0.0255627180562669,0.0581515593741241,0.0073837113780672,0.0201312445032907,0.0009857834562341,0.0324921958809714,0.1081172502440297,0.0012467261358254,0.0481197630253887,0.0136753293193261,0.1370432295039189,0.0078089513003643,0.0026480849706681,7.731634950855795e-05,9.664543688569744e-06,9.664543688569744e-06,0.0,0.0010824288931198,0.0014496815532854,0.0007731634950855,0.0003479235727885,8.69808931971277e-05,0.0122836350281721,0.0026094267959138,0.2058741096539127,0.0493664891612142,0.124575968145664,0.1419238240666467,0.1475872466681485,0.5217403910274376
0.0036318386363965,0.0039212281691771,0.0226592004167209,0.0078424563383542,0.0158296074430987,0.0024019331220789,0.0007090043553124,0.0600483280519743,0.043972739506012,0.0162202833123525,0.1114005006438917,0.0090868313293108,0.0075820057588517,0.0021559520192154,0.0176382920229775,0.0833297159641735,0.0014180087106249,0.0272749634645714,0.0197653050889149,0.0304871872784361,0.0089131976096424,0.0015916424302932,0.0001302252897512,0.0001591642430293,2.8938953278059937e-05,0.0,0.003906758692538,0.0048183357207969,0.0013746002807078,0.0005353706356441,8.68168598341798e-05,0.0201415114815297,0.0088553197030863,0.1622173026001649,0.0286929721751964,0.1565018593277481,0.1106770268119402,0.041078844178206,0.4580891609150497
0.0100457750835085,0.0094024495855499,0.0230607447729803,0.0087096375108251,0.0231844612148954,0.0023011258196214,0.001014474823704,0.1105530124953606,0.05879005319807,0.0347890634665347,0.0845478164048001,0.0138809847828776,0.0061115922306074,0.0027217617221328,0.018013113942843,0.1096375108251886,0.0025238154150686,0.0413460348880366,0.0126438203637263,0.0353334158109612,0.0137077817641964,0.0022763825312384,0.0005690956328096,0.0011381912656192,2.4743288383026105e-05,0.0,0.0045032784857107,0.0060868489422244,0.0012866509959173,0.0003464060373623,0.0001237164419151,0.0271186440677966,0.0110849931955956,0.2476803167140913,0.0438698503031052,0.1539527403191884,0.1283929234195224,0.0514412965483112,0.5738958307559074
0.0049679447815086,0.0061776915330009,0.0199638918228488,0.0183304266660116,0.0067794944855198,0.0026589865147011,0.0008105917319643,0.0712706639483186,0.1001080788975952,0.0242993294195671,0.0647859300926039,0.0010439438972267,0.0187602859178109,0.003414310628577,0.0496487435828154,0.1299034658937388,0.0017071553142885,0.064988578025595,0.0156530176119476,0.1367627913831642,0.0122018619046449,0.0031502542310432,0.0003193240156223,0.0001719437007197,2.456338581710103e-05,6.140846454275258e-06,0.001406253838029,0.0024194935029844,0.0005465353344304,0.0003500282478936,8.59718503598536e-05,0.0103350445825452,0.0041450713566357,0.2311537422318292,0.0666957333398835,0.1431922576207904,0.1643167694234973,0.1522008793692122,0.6053585026160005
0.0031900220847682,0.0028430966060534,0.020333217691507,0.0089692928643352,0.0054661916890193,0.002521555918464,0.0007953901219316,0.0443895380814174,0.0611011922390231,0.0295902048552643,0.0975283675040827,0.001548472258654,0.0215093796803208,0.0031730988906846,0.0462426278335773,0.0954891226170027,0.0015907802438632,0.0443895380814174,0.0244370922567925,0.0836090403702794,0.0149516419729059,0.0027415574415515,0.0003046174935057,3.38463881673027e-05,4.230798520912837e-05,0.0,0.0034692547871485,0.0028515582030952,0.0006684661663042,0.0003638486727985,6.76927763346054e-05,0.0090200624465861,0.0066254304837495,0.1498464220136908,0.0459803183252807,0.1780827713422631,0.1414355945541161,0.1013699325610715,0.5153451062353509
0.0050821190388651,0.0061246049955554,0.0268812450260854,0.0174616397745624,0.0093777196550488,0.0031739974217088,0.0009959464050523,0.0568015227741295,0.0821469625961623,0.0331128909904082,0.0680873640463347,0.0012891455803714,0.0265787379404386,0.0069716248353663,0.0642478510362031,0.1599005915177013,0.0015311512488888,0.067510273606024,0.0258806446658692,0.1202861251634701,0.0063154171572711,0.0030436866771225,0.0011867585667679,0.000228043803026,2.7923730982775714e-05,0.0,0.0019034676619925,0.0026341386227085,0.001047139911854,0.0004979732025261,0.0001489265652414,0.0140968301911379,0.005724364851469,0.2085949243964983,0.0690414248549129,0.1737088764886839,0.2123599741240092,0.1297941555631053,0.6637051998641045
0.00420294599018,0.0024091653027823,0.0262782324058919,0.0144549918166939,0.0162618657937806,0.002697217675941,0.0020425531914893,0.0578592471358428,0.0801178396072013,0.0146906710310965,0.0864680851063829,0.0094009819967266,0.0140883797054009,0.0040851063829787,0.041558101472995,0.0921243862520458,0.0009950900163666,0.0345662847790507,0.0233715220949263,0.0270245499181669,0.0085630114566284,0.0016104746317512,0.0003404255319148,0.0003011456628477,2.618657937806874e-05,0.0,0.0034042553191489,0.0026055646481178,0.0006677577741407,0.0002618657937806,0.0001309328968903,0.0198887070376432,0.0063502454991816,0.2052111292962356,0.0355613747954173,0.15620294599018,0.1295842880523731,0.0373289689034369,0.5265597381342062
0.0062408368665055,0.0033680706898601,0.0128581051630542,0.0020010302333874,0.0108768871101953,0.0012481673733011,0.0006934263185006,0.0403177873756785,0.0091334152236795,0.0100051511669374,0.0343939453976304,0.0196933074454174,0.0011887308317153,0.0013076039148868,0.0077663747672068,0.0243689820501644,0.0012679795538296,0.0157903078812854,0.0043190553552323,0.0075088164203352,0.0016642231644014,0.0022387763997305,0.0001981218052858,9.906090264294488e-05,3.962436105717795e-05,0.0,0.0031897610651028,0.00491342077109,0.0012283551927725,0.0002773705274002,1.9812180528588975e-05,0.0136307802036692,0.0083013036414787,0.0875500257558346,0.0170582874351151,0.073166382692079,0.0298767682371121,0.0114316281649958,0.207651464120141
0.004791552468454,0.0023371431220632,0.0260194661932383,0.0086817912824834,0.0115139069560688,0.0017739925331413,0.0010390332899721,0.0510380787974485,0.0234955152486998,0.0138905933398238,0.0558800830135783,0.0043838478048035,0.0102048886379937,0.0041684052066203,0.029829254923136,0.0595712419584004,0.0006081480936057,0.0280129920068068,0.0200061632945809,0.0172013188359554,0.013035640750831,0.0023221439538352,0.0016362728975938,6.136023365976978e-05,4.499750468383117e-05,0.0,0.0027680283184296,0.0046674684403864,0.0007308685609252,0.0002358960094031,3.545257944786698e-05,0.0142546640595385,0.0090717696564099,0.1306182111719259,0.0286211401004126,0.1081521842879622,0.0897822938909751,0.0325945561200697,0.3571738294512759
0.002994247892207,0.0016547159404302,0.0037822078638405,0.0060672917815774,0.0107950516113781,0.0037034118666771,0.0,0.1504215585848239,0.1152785438499724,0.0194626112993459,0.0721771334016232,0.0381372626270585,0.0097707036482546,0.0010243479631234,0.0372705066582617,0.1241824915294303,0.0011031439602868,0.0646127176739421,0.0387676306043653,0.1579859743125049,0.0126861555432984,0.0014971239461035,7.87959971633441e-05,0.0,0.0,0.0,0.0008667559687967,0.0003939799858167,0.0009455519659601,0.00070916397447,0.00023638799149,0.0161531794184855,0.0013395319517768,0.2963517453313372,0.0657158616342289,0.1680718619494129,0.1727208257820502,0.1724056417933969,0.7028602946970294
0.0019838954370404,0.0026840938265841,0.0050180884583965,0.0092192787956587,0.0079355817481619,0.003034193021356,0.000583498657953,0.0975609756097561,0.0648850507643832,0.0290582331660637,0.0636013537168864,0.0136538685961022,0.0042011903372622,0.0016337962422686,0.0592834636480336,0.0944100828568094,0.0011669973159061,0.046329793441475,0.0639514529116583,0.2998016104562959,0.0846073054031975,0.0028007935581748,0.0002333994631812,0.0002333994631812,0.0,0.0,0.0012836970474967,0.0,0.0008168981211343,0.0003500991947718,0.0003500991947718,0.0121367720854242,0.001517096510678,0.1934881549772435,0.0474967907573812,0.1672307153693546,0.1625627261057299,0.3875598086124402,0.5707783872097094
0.005700325732899,0.0021468759253775,0.0064406277761326,0.001739709801599,0.0116227420787681,0.0007773171453953,0.0001850755108084,0.0310926858158128,0.0108084098312111,0.0051450992004737,0.0304264139769025,0.0100681077879774,0.0001480604086467,0.001850755108084,0.0037755404204915,0.0299452176488007,0.000814332247557,0.0135105122890139,0.0028131477642878,0.0100310926858158,0.0022579212318626,0.0010734379626887,0.0004071661237785,0.0002961208172934,0.0,0.0,0.0012955285756588,0.0015916493929523,0.0016656795972756,0.0002591057151317,0.0,0.0143248445365709,0.0032943440923896,0.0722534794196032,0.0143248445365709,0.0512659164939295,0.0329064258217352,0.0133624518803671,0.1707506662718389
0.0021431319033575,0.0014287546022383,0.0031872218049933,0.004634293773927,0.0065209825435495,0.0029124613045628,0.0004396168006887,0.0465077940395288,0.0654845859359258,0.0199842470646419,0.0467642371732639,0.0018866887696224,0.0125840309197149,0.0012822156686754,0.0144890370560328,0.0706684007107138,0.001007455168245,0.027842397376953,0.0161192826919202,0.2077738904255124,0.0204788159654168,0.0016485630025827,0.0,0.0,1.8317366695363874e-05,0.0,0.0007326946678145,0.0007510120345099,0.0009341857014635,0.0003480299672119,7.32694667814555e-05,0.0107156595167878,0.0014837067023244,0.1341014415767589,0.0288498525451981,0.0844064257322367,0.099371714322349,0.2299745388602934,0.3467294341765428
0.0056989531763727,0.0029175012282226,0.019704470730509,0.0075205018706776,0.0123426930199161,0.0019575979743773,0.0008767620271342,0.0784021767884811,0.0192585314236045,0.0144212236876913,0.055107516722724,0.0233248932391066,0.0050640565360341,0.0020256226144136,0.0101810211254298,0.0450398699973546,0.0014058425607497,0.026030762253883,0.0128415403801821,0.0191073655568572,0.0057140697630475,0.0017081742942443,0.0006122217603265,6.80246400362798e-05,0.0001058161067231,0.0,0.0035826310419107,0.0045198594157439,0.0017006160009069,0.0003250066135066,9.069952004837308e-05,0.0163259136087071,0.0087147122179811,0.1498280488265749,0.0274366048146328,0.1050602773893654,0.0629454669135709,0.0266203091341975,0.3452703979441442
0.0046244319700614,0.0017909649826249,0.0068965517241379,0.0048917401764234,0.0100240577385725,0.0018711574445335,0.0007217321571772,0.0493985565356856,0.0467789361133386,0.0144346431435445,0.0447206629243517,0.0300454423950815,0.0040898155573376,0.0020315423683507,0.0147554129911788,0.049452018176958,0.0014969259556268,0.021972734562951,0.0082865543972199,0.0547714514835605,0.0089013632718524,0.0012028869286287,0.0001603849238171,0.0001069232825447,2.673082063619353e-05,0.0,0.0006682705159048,0.0015771184175354,0.0007217321571772,0.0002405773857257,0.0,0.012857524726009,0.0024057738572574,0.1272387062282812,0.0234696605185779,0.1059877038225073,0.0618283881315156,0.0648757016840417,0.3185244587008821
0.0062479053957006,0.0022861109781203,0.0169363719059702,0.0062479053957006,0.0141954325657107,0.0016996217743093,0.0009455642265524,0.0718987887202566,0.0173313544309857,0.0164097285392828,0.0568415760999664,0.0318738928520132,0.0042849619380475,0.0014123617561162,0.0104251448269258,0.0427778043759276,0.0010532867333748,0.0274931775745679,0.0090845980753578,0.0126514099679226,0.0041533010963757,0.0019749126250777,0.0006463350409345,4.7876669698855745e-05,4.7876669698855745e-05,0.0,0.0030281993584526,0.0043448077751711,0.0016756834394599,0.0003111983530425,0.0,0.0178819361325226,0.0080193421745583,0.1388303729592569,0.0285464643079427,0.1169627040743045,0.056147364389333,0.0187796236893761,0.3404869057308373
0.0070250913883569,0.0041031507224032,0.011700196453883,0.0113023151717106,0.0100465023748539,0.0030462785666326,0.0010693059458384,0.0904682565339566,0.0879566309402432,0.0314201875015542,0.0830452838634272,0.0045134657946435,0.0209509362643921,0.0019023698803869,0.0317683336234551,0.1150001243379006,0.0020391415711337,0.044600004973516,0.0149205480814661,0.2353094770347897,0.0161390595081192,0.0024743242235098,0.0001243379006788,2.4867580135776987e-05,0.0,0.0,0.0013552831173998,0.0028349041354785,0.0015915251286897,0.0007211598239375,9.947032054310796e-05,0.0154054658941138,0.0043145251535573,0.2279611071046676,0.0466391465446497,0.152649640663467,0.1508716086837589,0.2540223310869619,0.5781215029965434
0.009175267203626,0.0051143845894711,0.0215232903561694,0.004434508314703,0.0161945303647444,0.0011025020671913,0.0009800018375034,0.0381343215018528,0.0198940373013199,0.0111597709245704,0.0339938137384007,0.0046060086362661,0.0047407588889229,0.0025908798578997,0.0097142682142529,0.0301289314917465,0.0011331271246133,0.0177686583162343,0.009377392582611,0.0177564082932655,0.004232382935718,0.0028358803172755,0.0009310017456282,9.1875172265948e-05,9.800018375034451e-05,6.125011484396533e-06,0.0041466327749364,0.0037178819710286,0.0008881266652374,0.0001715003215631,1.83750344531896e-05,0.0183566594187364,0.0087955164915934,0.1166324686858787,0.0189017854408477,0.06206474137139,0.0442470829632805,0.0248430465807123,0.2418460784613971
0.0068875347295183,0.0015409399733837,0.0050897714272372,0.0053232471807802,0.014895753076043,0.0037356120566879,0.0006070369592117,0.0721907029954939,0.0823002031239055,0.0222969344633559,0.0544465457262263,0.0041091732623567,0.0116504401017954,0.0016810254255095,0.0175106815157245,0.0838411430972893,0.0011440311923606,0.0315192267283042,0.0127944712941561,0.1876911582732133,0.015596180336672,0.0022413672340127,4.669515070859891e-05,0.0,0.0,0.0,0.0004669515070859,0.0019378487544068,0.0018678060283439,0.0006770796852746,4.669515070859891e-05,0.0211762508463496,0.0024514954122014,0.1945086502766687,0.0326632579206649,0.1000443603931731,0.1082860544932408,0.2055754009946067,0.4355023230837477
0.0077428231909437,0.0015573206579523,0.006773406717118,0.0008756019763587,0.0093501782475451,0.0004628181875039,0.0004252923885171,0.0234160985677653,0.0058727875414347,0.0053661892551128,0.0077365688911126,0.0033710676089811,0.0011820626680843,0.0004315466883482,0.0012571142660579,0.0070736131090124,0.0010694852711238,0.006448183125899,0.0026330602289073,0.0069985615110388,0.0004503095878416,0.0036149853023953,0.0003627493902057,1.8762899493401713e-05,2.5017199324535618e-05,0.0,0.0021389705422477,0.0020451560447807,0.0002939520920632,0.0001375945962849,1.2508599662267809e-05,0.0102445431233973,0.0045468759772343,0.0564825817749702,0.0075176683970229,0.0181624867096128,0.0108887360060041,0.0110763650009381,0.0930514728876102
0.0038691668854588,0.0032473364931529,0.01033620296544,0.0083048903505741,0.0095623695883482,0.0025149584755482,0.0008981994555529,0.0685809830447579,0.0554810894468473,0.026503793165393,0.0687882598421932,0.0249699448643718,0.0104882059502259,0.0018654911769176,0.0242237483936048,0.0926803653599016,0.0011469316124752,0.0345599513590448,0.0121878756891953,0.0493871516022496,0.006384125361007,0.0010087470808517,4.145535948705902e-05,1.3818453162353009e-05,0.0,0.0,0.0011469316124752,0.0010640208935011,0.0009120179087152,0.0004836458606823,4.145535948705902e-05,0.0134729918332941,0.0022524078654635,0.1632926610195254,0.0357068829715201,0.1463512374424806,0.1153564469993228,0.0568214794035955,0.4607072284328492
