WardID,Exist,DNExist,People,Potholes,Trash,Cars,Buses,Motorbikes,Trucks,NuPhotos,PotholeRatio,PeopleRatio,TrashRatio,CarRatio,BusRatio,TruckRatio,MotorbikeRatio,NuRoads,RoadRatio,artificial dams (including canals),artificial flooded mine pits,artificial sewage ponds,bare riverbed material,coastal sand & dunes,commercial,commercial annual crops non-pivot irrigated,commercial annual crops pivot irrigated,commercial annual crops rain-fed / dryland,contiguous & dense plantation forest,contiguous (indigenous) forest,contiguous low forest & thicket,cultivated commercial permanent orchards,cultivated commercial permanent pineapples,cultivated commercial permanent vines,cultivated commercial sugarcane non-pivot,cultivated commercial sugarcane pivot irrigated,cultivated emerging farmer sugarcane non-pivot,dense forest & woodland,dry pans,eroded lands,fallow land & old fields (bare),fallow land & old fields (bush),fallow land & old fields (grass),fallow land & old fields (low shrub),fallow land & old fields (trees),fallow land & old fields (wetlands),herbaceous wetlands (currently mapped),herbaceous wetlands (previously mapped),industrial,land-fills,low shrubland (fynbos),low shrubland (nama karoo),low shrubland (other),low shrubland (succulent karoo),mangrove wetlands,mine: tailings and resource dumps,"mines: extraction pits, quarries",mines: salt mines,mines: surface infrastructure,natural estuaries & lagoons,natural grassland,natural lakes,natural ocean & coastal,natural pans (flooded @ observation times),natural rivers,natural rock surfaces,open & sparse plantation forest,open woodland,other bare,residential formal (bare),residential formal (bush),residential formal (low veg / grass),residential formal (tree),residential informal (bare),residential informal (bush),residential informal (low veg / grass),residential informal (tree),roads & rails (major linear),sand dunes (terrestrial),smallholdings (bare),smallholdings (bush),smallholdings (low veg / grass),smallholdings (tree),sparsely wooded grassland,subsistence / small-scale annual crops,temporary unplanted (clear-felled) plantation forest,urban recreational fields (bare),urban recreational fields (bush),urban recreational fields (grass),urban recreational fields (tree),village dense (bare & low veg / grass combo),village scattered (bare & low veg/ grass combo),Barren Land,Built-up,Cultivated,Forested Land,Forested land,Grassland,Mines & Quarries,Shrubland,Waterbodies,Wetlands,Artificial Waterbodies,Commercial,Consolidated,Extraction Sites,Fallow Lands & Old Fields,Herbaceous Wetlands,Industrial,Karoo & Fynbos Shubland,Natural Grassland,Natural Waterbodies,Natural Wooded Land,Permanent Crops,Planted Forest,Residential,Shrubs,Smallholdings,Surface Infrastructure,Temporary Crops,Transport,Unconsolidated,Urban Vegetation,Village,Waste & Resource Dumps,Woody Wetlands,Province,ANC,DA,EFF,Non Vote (Registered),Non Vote Percentage (Registered),Vote Percentage (Registered),ANC%,DA%,EFF%,PotholeLag,PeopleLag,TrashLag,CarLag,BusLag,TruckLag,MotorbikeLag,RoadLag,PotholeLagDifference,PeopleLagDifference,TrashLagDifference,CarLagDifference,BusLagDifference,TrucklagDifference,MotorbikeLagDifference,RoadLagDifffference,PeopleCarRatio
34503008,78,23,6,13,20,16,0,3,2,93,0.13978494623655913,0.06451612903225806,0.21505376344086022,0.17204301075268819,0.0,0.021505376344086023,0.03225806451612903,101,0.7722772277227723,0.0,0.3280608158643663,0.0,0.0,0.0,0.22360436146728113,0.0,0.0,0.0,0.0,0.0,0.029813170969969417,0.0,0.0,0.0,0.0,0.0,0.0,0.16405163574386364,0.014914582254837532,0.0,0.0,0.014921244575532726,0.20890879533040652,0.0,0.0,0.0,0.0,0.0,0.2833427303514886,0.0,0.0,0.0,6.862993286361738,0.0,0.0,3.326557418894204,2.222848996799643,0.0,0.4923440708331199,0.0,2.2822278516985284,0.0,0.0,0.0,0.0,0.0,0.0,3.2225528574614986,0.5967329716909734,0.029809976498170538,0.0,0.28337487635197095,0.014917541231671707,0.0,0.0,0.0,0.0,0.20888763998731913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029818591603869828,0.0,0.014926190366808409,0.16408071288817208,0.6116475539458108,1.2527626207467524,0.22383003990593925,0.0,3.4164176641753317,2.2822278516985284,6.041750486526967,6.862993286361738,0.3280608158643663,0.0,0.3280608158643663,0.22360436146728113,0.014914582254837532,2.222848996799643,0.22383003990593925,0.0,0.2833427303514886,0.0,2.2822278516985284,0.0,3.4164176641753317,0.0,0.0,0.32810239408181324,6.862993286361738,0.0,0.4923440708331199,0.0,0.20888763998731913,0.5967329716909734,0.029818591603869828,0.17900690325498048,3.326557418894204,0.0,Northern Cape,325,170,47,934,60.18041237113402,39.819587628865975,20.940721649484537,10.95360824742268,3.0283505154639174,0.04214267580604214,0.055597867479055596,0.053397647457053395,0.3951595159515951,0.005049222871005049,0.009900990099009901,0.014696341429014699,0.4749367531662021,0.09764227043051699,0.008918261553202467,0.16165611598380683,-0.2231165051989069,-0.005049222871005049,0.011604386245076122,0.01756172308711433,0.2973404745565702,0.375
83001003,5,158,0,0,5,7,0,1,1,32,0.0,0.0,0.15625,0.21875,0.0,0.03125,0.03125,163,0.03067484662576687,0.0,0.0,0.0,0.0,0.0,0.18058113127971578,0.0,0.0,0.0,5.597321322184022,0.0,0.060210587575037,0.0,0.0,0.0,0.0,0.0,0.0,3.1897986405126084,0.0,0.0,0.0,0.06017125208171096,0.6619483049356965,0.0,0.1805390120401446,0.7222028150191226,0.30088898687391963,3.5512101251897628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12037805517558486,0.0,0.0,0.0,8.00471021258241,0.0,0.0,0.0,0.12035185377506352,1.6249831018797423,0.240755195821248,0.9630282499058685,0.7222552375943038,0.6019127638929559,0.12039023154594292,4.213370641143103,1.5650955264733406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24554447552601,0.9027951592238397,0.0,0.0,0.0,0.0,0.3009011469108522,0.8426510916777532,2.347238339474046,7.824902532923664,9.870405859602686,0.0,10.953909155222624,8.00471021258241,0.12037805517558486,0.0,0.12035185377506352,3.8520991120636823,0.0,0.18058113127971578,1.6249831018797423,0.12037805517558486,1.6248613840766748,3.8520991120636823,0.0,0.0,8.00471021258241,0.12035185377506352,4.213037477993514,0.0,6.7408716772291095,6.500769163055343,0.0,0.0,0.0,8.24554447552601,0.0,0.7222552375943038,0.0,1.1435522385886054,0.0,0.0,Mpumalanga,1385,10,195,1951,53.23328785811733,46.76671214188267,37.78990450204638,0.2728512960436562,5.320600272851296,0.23456790123456792,0.0,0.024691358024691357,0.25925925925925924,0.0,0.012345679012345678,0.012345679012345678,0.024295254787852133,-0.23456790123456792,0.0,0.13155864197530864,-0.040509259259259245,0.0,0.01890432098765432,0.01890432098765432,0.006379591837914738,0.14285714285714285
83001004,3,170,0,0,0,2,0,0,0,3,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,173,0.017341040462427744,0.11169649059294905,0.0,0.0,0.0,0.0,0.22339992013998972,0.0,0.0,0.0,0.5586141886184993,0.0,0.7821320260687025,0.0,0.0,0.0,0.0,0.0,0.0,6.256699053794814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4469663388546503,4.357222392897413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0163548656935424,0.0,0.0,0.0,0.0,2.011154077983382,0.0,0.7820834634969254,0.33517790072528253,3.5743052025945814,0.2233860540073567,7.483900823048653,1.2287429331321837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.703084351580536,0.0,0.0,0.0,0.0,0.0,0.7819551794795285,1.8991506416008281,2.346331978708664,15.414840754003121,6.703084351580536,0.0,8.379528731978942,3.0163548656935424,0.0,0.0,0.11169649059294905,4.804188731752064,0.11169649059294905,0.22339992013998972,2.011154077983382,0.0,0.0,4.804188731752064,0.0,0.0,3.0163548656935424,0.0,7.820914543360442,0.0,0.5586141886184993,12.510335012782775,0.0,0.0,0.0,6.703084351580536,0.0,0.33517790072528253,0.0,2.6811058210803567,0.0,0.0,Mpumalanga,862,6,369,2058,57.59865659109992,42.40134340890008,24.125384830674506,0.16792611251049538,10.327455919395465,0.23456790123456792,0.0,0.07677469135802469,0.1099537037037037,0.0,0.022762345679012346,0.022762345679012346,0.028739856842298506,-0.23456790123456792,0.0,-0.07677469135802469,0.5567129629629629,0.0,-0.022762345679012346,-0.022762345679012346,-0.011398816379870762,0.5
83001005,2,215,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,217,0.009216589861751152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7932942210164619,0.0,0.39667365062991483,0.0,0.0,0.0,0.0,0.0,0.0,6.215325643029371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39672054708495286,5.157038717707656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.232153853097754,0.0,0.0,0.0,0.0,0.5288628126600946,0.0,0.5289321689399339,0.13229126455439336,1.4549933388833478,0.7936330846643445,6.216438353248107,4.10032591273485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.082760817607787,0.0,0.0,0.0,0.0,0.0,0.3967818051154387,1.454813605182474,0.6611540772144879,14.416986099828563,6.082760817607787,0.0,7.934225683615682,4.232153853097754,0.0,0.0,0.0,5.553759264792609,0.0,0.0,0.5288628126600946,0.0,0.0,5.553759264792609,0.0,0.0,4.232153853097754,0.0,7.14093146259922,0.0,0.7932942210164619,12.56539068953065,0.0,0.0,0.0,6.082760817607787,0.0,0.13229126455439336,0.0,1.8515954102979126,0.0,0.0,Mpumalanga,736,7,328,2126,64.8764113518462,35.1235886481538,22.45956667683857,0.21361000915471468,10.00915471467806,0.16666666666666666,0.037037037037037035,0.027777777777777776,0.14814814814814814,0.0,0.013888888888888888,0.20833333333333334,0.026487256917129786,-0.16666666666666666,-0.037037037037037035,-0.027777777777777776,0.35185185185185186,0.0,-0.013888888888888888,-0.20833333333333334,-0.017270667055378636,1.0
83001006,1,250,0,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,251,0.00398406374501992,0.0,0.0,0.0,0.06487989753877903,0.0,0.0,0.0,0.0,0.03242490774396009,7.784545446565529,0.0,2.1083037751829132,0.0,0.0,0.0,0.0,0.0,0.0,11.449668569296694,0.0,0.0,0.0,0.0,0.03242540824695539,0.0,0.09729827789486797,0.06488540922087666,0.2594418720091143,4.962460638671334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.520521631934209,0.0,0.0,0.0,0.0,0.5837846320568532,0.8432817094304658,1.102788819755554,0.06488191002800117,1.0379278896146453,0.12972267219894815,2.205532266474676,1.2973234597573018,0.0,0.0,0.0,0.0,0.12973922266307497,0.0,0.0,0.0,0.0,0.0,0.0,9.17970677605806,0.9082289022191176,0.0,0.0,0.0,0.0,0.2595095670669724,0.6811506814172859,0.7135464396236334,5.740905759192905,9.406740779164721,0.0,24.196817222450274,12.520521631934209,0.0,0.0,0.0,5.221902510680448,0.0,0.0,0.5837846320568532,0.0,0.19460909536270002,5.221902510680448,0.0,0.0,12.520521631934209,0.0,14.660761164235161,0.0,9.536056058215113,4.670506288045571,0.0,0.0,0.0,9.21213168380202,0.12973922266307497,0.1297618075667802,0.0,0.9406602484842583,0.0,0.0,Mpumalanga,949,21,202,2131,62.954209748892175,37.04579025110783,28.035450516986703,0.620384047267356,5.967503692762186,0.16666666666666666,0.037037037037037035,0.027777777777777776,0.3148148148148148,0.0,0.013888888888888888,0.041666666666666664,0.028231432289373526,-0.16666666666666666,-0.037037037037037035,-0.027777777777777776,-0.3148148148148148,0.0,-0.013888888888888888,0.4583333333333333,-0.024247368544353606,1.0
83001007,5,202,0,2,0,0,0,0,0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,207,0.024154589371980676,0.0,0.0,0.0,0.06779618245942814,0.0,0.10170634852075366,0.0,0.0,0.3050838716196512,5.15263244673622,0.0,0.6440617285715069,0.0,0.0,0.0,0.0,0.0,0.0,6.203354467767307,0.0,0.03389861602185738,0.0,0.0,0.03389966580443739,0.0,0.0,0.2372924136525107,1.3898910644868532,1.932184507553233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06779933160911156,0.0,0.0,0.0,11.221004761592454,0.0,0.0,0.0,0.0,0.9830289961785341,3.118619299768479,0.983044713968472,0.30512432836124476,1.6951434775960537,0.1016989980585597,2.881724251107529,1.0171170844972683,0.0,0.0,0.0,0.0,0.10171685606971687,0.0,0.0,0.0,0.0,0.0,0.0,2.169751140941026,7.254398097504904,0.0,0.0,0.0,0.0,0.576326909656523,0.7458845709180599,1.3898481230210644,7.221318496424464,2.7460270920176253,0.0,23.35611075431689,11.221004761592454,0.06779933160911156,0.0,0.0,3.3220755720400863,0.0,0.10170634852075366,0.9830289961785341,0.06779933160911156,0.2711920794569481,3.3220755720400863,0.0,0.0,11.221004761592454,0.0,7.830460910307286,0.0,15.525649844009603,5.695683811259411,0.0,0.0,0.0,2.474835012560677,0.10171685606971687,0.4068191268425303,0.0,1.3222114805745828,0.0,0.0,Mpumalanga,1322,35,530,2433,54.320160750167446,45.679839249832554,29.51551685644117,0.7814244250948873,11.83299843715115,0.012345679012345678,0.0,0.024691358024691357,0.25925925925925924,0.0,0.012345679012345678,0.012345679012345678,0.019577058330525244,0.654320987654321,0.0,-0.024691358024691357,-0.25925925925925924,0.0,-0.012345679012345678,-0.012345679012345678,0.004577531041455432,1.0
83001008,10,190,0,4,2,8,0,3,1,24,0.16666666666666666,0.0,0.08333333333333333,0.3333333333333333,0.0,0.041666666666666664,0.125,200,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8780011701559511,0.0,3.129767346013436,0.0,0.0,0.0,0.0,0.0,0.0,11.163135839401116,0.0,0.0,0.0,0.0,0.05215394783853022,0.0,0.0,0.0,0.15647951679989813,2.8168508874570777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5000012087012,0.0,0.0,0.0,0.0,0.6781210666658306,0.36517890815535337,1.877737396250664,0.15649158767196647,1.825710485549386,0.15649318671908594,5.633510450036053,3.912148808840802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.763928946565825,0.05217082810115764,0.0,0.0,0.0,0.0,0.3129518117515862,1.1475869594850285,0.8346126543377971,12.988401702381942,8.816082894404355,0.0,18.465991488077677,20.5000012087012,0.0,0.0,0.0,2.9733304042569757,0.0,0.0,0.6781210666658306,0.0,0.05215394783853022,2.9733304042569757,0.0,0.0,20.5000012087012,0.0,16.170640581665214,0.0,2.295350906412462,11.527862931145327,0.0,0.0,0.0,8.763928946565825,0.0,0.15649158767196647,0.0,1.4605387712366147,0.0,0.0,Mpumalanga,1036,12,256,2076,60.47189047480338,39.52810952519662,30.17768715409263,0.34954849985435477,7.457034663559568,0.1111111111111111,0.037037037037037035,0.0,0.20370370370370372,0.0,0.0,0.16666666666666666,0.012892786871046833,0.05555555555555555,-0.037037037037037035,0.08333333333333333,0.1296296296296296,0.0,0.041666666666666664,-0.04166666666666666,0.03710721312895317,0.125
83001009,7,216,0,1,2,3,0,1,1,27,0.037037037037037035,0.0,0.07407407407407407,0.1111111111111111,0.0,0.037037037037037035,0.037037037037037035,223,0.03139013452914798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5056018672353684,0.0,1.3058580599110088,0.0,0.0,0.0,0.0,0.0,0.0,9.105393542943034,0.0,0.0,0.0,0.0,0.5294789985267199,0.0,0.14117304543399392,0.0,0.14118238510781567,4.023776323318644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035271832779353425,0.0,0.0,0.0,14.75134005690726,0.0,0.0,0.0,0.0,0.5295162280634242,0.8468066611268438,1.0235801812464846,0.35289683112279024,0.9174983401614623,0.14114956216292246,1.1997663039753148,0.8467733268132338,0.0,0.0,0.0,0.0,0.0352816500248935,0.0,0.0,0.0,0.0,0.0,0.0,12.49412274187449,0.8468628702308745,0.0,0.0,0.0,0.0,0.8469628627863788,1.6940124977588205,0.8824130591862145,5.681444543683026,13.164774785835204,0.0,15.634103182693615,14.75134005690726,0.035271832779353425,0.0,0.0,4.164958708426459,0.0,0.0,0.5295162280634242,0.035271832779353425,0.6706520439607138,4.164958708426459,0.0,0.0,14.75134005690726,0.0,11.434831784100528,0.0,4.199271398593087,3.1051875331129333,0.0,0.0,0.0,12.49412274187449,0.0352816500248935,0.35289683112279024,0.0,2.540975360545199,0.0,0.0,Mpumalanga,1024,16,434,1690,51.76110260336907,48.23889739663094,31.362940275650843,0.4900459418070444,13.29249617151608,0.1111111111111111,0.037037037037037035,0.052083333333333336,0.3321759259259259,0.0,0.010416666666666666,0.010416666666666666,0.024497864698188015,-0.07407407407407407,-0.037037037037037035,0.021990740740740734,-0.22106481481481477,0.0,0.02662037037037037,0.02662037037037037,0.006892269830959967,0.3333333333333333
83001010,11,433,1,2,2,4,0,2,0,9,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.0,0.0,0.2222222222222222,444,0.024774774774774775,0.0,0.0,0.0,0.0,0.0,0.22924465713207653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.844981210767083,0.0,0.4584928584405466,0.0,0.0,0.458429611281044,0.0,0.0,0.0,0.22920076747540585,2.750802465764825,0.2292639856661619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.243285162329503,0.0,0.0,0.0,0.0,1.146028422479963,0.0,0.34390125155271445,0.11461618116802201,4.584882687976023,0.0,5.9605193776232905,1.1462039746149904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.002468857804034,0.0,0.0,0.0,0.0,0.0,3.6679374043194906,1.6045739003921624,1.7191374620885316,17.422625987724196,11.460898469085079,0.0,6.188882462319797,15.243285162329503,0.0,0.0,0.0,2.9800032332402306,0.0,0.22924465713207653,1.146028422479963,0.0,0.458429611281044,2.9800032332402306,0.2292639856661619,0.0,15.243285162329503,0.0,6.188882462319797,0.0,0.0,11.691606040214305,0.0,0.0,0.0,11.002468857804034,0.0,0.5731090396085686,0.0,5.272511304711653,0.0,0.0,Mpumalanga,1440,58,255,2572,58.896267460499196,41.103732539500804,32.97458209297,1.3281428898557361,5.839248912296771,0.2476190476190476,0.07142857142857142,0.05714285714285714,1.1857142857142857,0.09047619047619049,0.07142857142857142,0.0,0.048454626395477436,-0.02539682539682539,0.03968253968253968,0.16507936507936508,-0.7412698412698413,-0.09047619047619049,-0.07142857142857142,0.2222222222222222,-0.02367985162070266,0.25
83001011,4,153,1,3,0,1,0,0,0,9,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,157,0.025477707006369428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9348076167820762,0.0,0.6295473263100764,0.0,0.0,0.0,0.0,0.0,0.0,6.925354129330361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15741178475942258,0.6295011010334675,2.3608164797251465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.220226167138488,0.0,0.0,0.0,0.0,0.15740691321365652,0.31478947675518865,0.6295813944604867,0.1574020425890629,2.9904489742290394,0.786956665752568,9.443645459825744,5.66621792468733,0.0,0.0,0.0,0.0,0.31480408540899996,0.0,0.0,0.0,0.0,0.0,0.0,2.6758322964138137,0.3148308785644709,0.0,0.0,0.0,0.0,0.0,0.944334378446269,0.3148089558027194,20.14640748834995,2.8332440811732362,0.0,12.74891082220266,13.220226167138488,0.0,0.0,0.0,2.9903175807586138,0.0,0.0,0.15740691321365652,0.0,0.15741178475942258,2.9903175807586138,0.0,0.0,13.220226167138488,0.0,8.184482850100924,0.0,4.564427972101735,18.88726902449468,0.0,0.0,0.0,2.6758322964138137,0.31480408540899996,0.1574020425890629,0.0,0.944334378446269,0.0,0.0,Mpumalanga,1262,15,130,2344,61.490031479538295,38.509968520461705,33.10598111227702,0.3934942287513116,3.4102833158447012,0.012345679012345678,0.0,0.024691358024691357,0.20370370370370372,0.0,0.012345679012345678,0.17901234567901234,0.01486359604530635,0.32098765432098764,0.1111111111111111,-0.024691358024691357,-0.09259259259259262,0.0,-0.012345679012345678,-0.17901234567901234,0.010614110961063078,1.0
83001012,11,184,1,1,3,6,1,2,0,58,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.10344827586206896,0.017241379310344827,0.0,0.034482758620689655,195,0.05641025641025641,0.018040477402963738,0.0,0.0,0.03608068354914022,0.0,0.0,0.0,0.0,0.0,0.1262207801568122,0.8655110898352056,6.817933802692087,0.0,0.0,0.0,0.0,0.0,0.0,16.41582895387666,0.0,0.0,0.0,0.19848088062353345,0.3607492071320367,0.0,0.21652831659066357,0.0721437155303378,0.07213683598059636,2.1830021757725397,0.03609699132777984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.511503199822982,0.0,0.0,0.0,0.21653130701083434,0.10818334777763061,0.0,7.631538412448458,0.03609091443554042,0.2707323955677221,0.7759574146336558,0.7219536306282606,0.577377081247472,0.0,0.018046279922479976,0.0,0.0,0.01804572680362366,0.0,0.0,0.0,0.0,0.0,0.0,1.8044999007954143,0.0,0.0,0.0,0.0,0.0,0.1263508109703033,0.0721878929691643,0.18035494576231126,2.6167482240704616,2.652402020671986,0.8655110898352056,30.991521949174015,20.511503199822982,0.0,0.0,0.23457178441379808,2.255139011753136,0.018040477402963738,0.0,0.10818334777763061,0.0,0.8479021198765715,2.255139011753136,0.03609699132777984,0.0,20.511503199822982,0.21653130701083434,31.73081225885241,0.0,0.1262207801568122,2.3640668019995905,0.0,0.0,0.0,1.8044999007954143,0.01804572680362366,0.07217159798468063,0.0,0.1985387039394676,0.0,0.0,Mpumalanga,1035,5,26,1678,47.387743575261226,52.61225642473878,29.229031347077093,0.1412030499858797,0.7342558599265745,0.16666666666666666,0.07407407407407407,0.10185185185185185,0.2962962962962963,0.0,0.013888888888888888,0.11574074074074074,0.033135105548898654,-0.14942528735632182,-0.05683269476372924,-0.050127713920817364,-0.19284802043422733,0.017241379310344827,-0.013888888888888888,-0.08125798212005109,0.023275150861357757,0.16666666666666666
83001014,6,241,3,3,1,8,1,0,1,14,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.5714285714285714,0.07142857142857142,0.07142857142857142,0.0,247,0.024291497975708502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.331996953039684,0.0,0.22213153466775953,0.0,0.0,0.0,0.0,0.0,0.0,0.6663639336706042,3.7760555096514845,0.4442358322555941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9981291469164404,0.0,0.0,0.0,0.0,0.22213835241548532,0.0,2.6657011622777422,0.0,4.88636906680255,0.0,5.7749087786562585,1.3325779980016308,0.0,0.0,0.22210427659954535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.885094495477917,0.0,0.0,0.0,0.0,0.0,0.6663298707692978,1.1105520481563766,0.4442698870832449,14.437077871241254,8.885094495477917,0.0,5.997698115317426,3.9981291469164404,0.0,0.0,0.0,4.4424194433220885,0.0,0.0,0.22213835241548532,0.0,0.0,4.4424194433220885,0.4442358322555941,0.0,3.9981291469164404,0.0,5.997698115317426,0.0,0.0,12.215960120059984,0.0,0.0,0.0,8.885094495477917,0.0,0.22213153466775953,0.0,1.7768819189256746,0.0,0.0,Mpumalanga,1143,43,296,2005,56.60643704121965,43.39356295878035,32.26990400903445,1.2140033879164314,8.356860530773574,0.2787545787545787,0.07692307692307693,0.05897435897435898,1.1234432234432237,0.06666666666666667,0.047619047619047616,0.0,0.06846991020277139,-0.06446886446886443,0.13736263736263735,0.012454212454212445,-0.5520146520146523,0.004761904761904759,0.023809523809523808,0.0,-0.04417841222706289,0.375
83001015,29,90,13,15,9,23,1,5,2,62,0.24193548387096775,0.20967741935483872,0.14516129032258066,0.3709677419354839,0.016129032258064516,0.03225806451612903,0.08064516129032258,119,0.24369747899159663,0.34183520218365415,0.0,0.0,0.0,0.0,0.6837333637189102,0.0,0.0,0.0,2.73472359898806,0.0,0.3418247132674212,0.0,0.0,0.0,0.0,0.0,0.0,1.709217995418774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4183467890610593,2.3929041214843276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3418666808645666,0.0,0.0,0.0,3.4184464618614636,0.0,0.0,0.6837386099182485,0.0,0.0,0.34183520218524605,0.6836756555361989,0.0,3.076721435815923,1.025516097953921,8.887835937745292,4.102048656209451,0.6837333622291035,0.0,2.051189591307429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683696642321103,3.07641193296973,0.0,0.0,0.3418614331746257,0.0,24.612748453445487,0.0,0.0,5.8112771653957,3.4184464618614636,0.3418666808645666,0.0,1.0255738121019027,5.811250910545387,0.34183520218365415,0.6837333637189102,0.0,0.3418666808645666,0.0,5.811250910545387,0.0,0.0,3.4184464618614636,0.6837386099182485,2.7347183642223944,0.0,3.076558801173306,19.82704508126112,0.0,0.0,0.0,0.0,0.0,0.0,3.7601085752908334,0.3418614331746257,0.0,0.0,Mpumalanga,1215,95,354,2160,55.45571245186136,44.54428754813864,31.193838254172015,2.4390243902439024,9.088575096277278,0.3459728551614821,0.2614672082425203,0.09833399379169143,0.49719305197807273,0.0,0.10341126741958918,0.11312000528366688,0.27570501095645955,-0.10403737129051432,-0.05178978888768157,0.046827296530889226,-0.12622531004258886,0.016129032258064516,-0.07115320290346015,-0.0324748439933443,-0.03200753196486292,0.5652173913043478
83001016,3,355,0,0,0,1,0,0,0,11,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,358,0.008379888268156424,0.05112107705546083,0.0,0.0,0.00567398145855817,0.0,0.005678426905069801,0.0,0.33477136783435957,0.9816567834477706,3.5269038074538073,0.0,1.4648374509583189,0.0,0.0,0.0,0.0,0.0,0.0,10.394729120556208,0.0,0.011346139054710207,0.0,0.005676157915192285,0.635568748135324,0.0,0.05110125580970971,0.03406724109862709,0.7498649758219624,3.4462732054638194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011356511781877257,0.0,0.0,0.0,17.555680356149885,0.0,0.0,0.0,0.0,0.6643771729167746,1.124590515168656,2.758882888679096,0.17034530669894388,0.14192258923792417,0.03972648619796143,0.5451075487282743,0.3066016423480396,0.0,0.0,0.011360965069793177,0.005680526320345227,0.05680518160413956,0.0,0.0,0.0,0.0,0.0,0.0,1.345273599247132,3.5334307435708614,0.0,0.0,0.0,0.0,0.022711536737815376,0.15332931562613825,0.8517426001289868,1.2889242187755008,3.3881151534881155,0.0,22.80337452638695,17.555680356149885,0.011356511781877257,0.0,0.05112107705546083,4.196138181285781,0.05112107705546083,0.005678426905069801,0.6643771729167746,0.011356511781877257,0.7264134029588531,4.196138181285781,0.0,0.0,17.555680356149885,0.0,14.618449460193624,0.0,8.184925066193324,1.0503997579023379,0.0,0.0,0.0,2.6617017505292626,0.05680518160413956,0.18736542721221228,0.0,0.17604085236395361,0.0,0.0,Mpumalanga,1551,87,197,2789,59.21443736730361,40.78556263269639,32.92993630573248,1.8471337579617835,4.182590233545647,0.20732600732600734,0.14835164835164835,0.08278388278388278,0.8853479853479853,0.09047619047619049,0.023809523809523808,0.0,0.06591258608812932,-0.20732600732600734,-0.14835164835164835,-0.08278388278388278,-0.7944388944388944,-0.09047619047619049,-0.023809523809523808,0.0,-0.057532697819972896,1.0
